"indicator","reportyear","FIPS","County_Name","County_FIPS","h20contam_d","h20contam_nr","h20contam_pct","h20contam_se_pct","h20contam_rse","h20contam_pctile","source","version","notes"
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085506900,"Santa Clara",6085,NA,NA,547.3757702,NA,NA,42.84614398,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507001,"Santa Clara",6085,NA,NA,551.6585366,NA,NA,42.28153471,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507002,"Santa Clara",6085,NA,NA,644.6068126,NA,NA,27.53753368,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507100,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507203,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507205,"Santa Clara",6085,NA,NA,475.2189233,NA,NA,51.37944309,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507206,"Santa Clara",6085,NA,NA,474.9067727,NA,NA,51.4307712,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507301,"Santa Clara",6085,NA,NA,472.573116,NA,NA,51.84139612,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507302,"Santa Clara",6085,NA,NA,546.950749,NA,NA,42.88464006,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507401,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507402,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507500,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507600,"Santa Clara",6085,NA,NA,651.0325929,NA,NA,26.79327602,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507701,"Santa Clara",6085,NA,NA,524.5925445,NA,NA,44.642628,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507702,"Santa Clara",6085,NA,NA,554.251867,NA,NA,42.01206211,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507703,"Santa Clara",6085,NA,NA,274.3699485,NA,NA,71.88502502,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507805,"Santa Clara",6085,NA,NA,375.2808519,NA,NA,61.15744899,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507806,"Santa Clara",6085,NA,NA,284.1692752,NA,NA,70.39650969,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507807,"Santa Clara",6085,NA,NA,550.8069047,NA,NA,42.39702297,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507808,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507903,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507904,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507905,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085507906,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508001,"Santa Clara",6085,NA,NA,551.2713653,NA,NA,42.30719877,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508003,"Santa Clara",6085,NA,NA,553.1262414,NA,NA,42.10188631,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508004,"Santa Clara",6085,NA,NA,549.5665088,NA,NA,42.5895034,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508101,"Santa Clara",6085,NA,NA,294.8321003,NA,NA,68.42037726,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508102,"Santa Clara",6085,NA,NA,304.4547774,NA,NA,67.43231105,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508202,"Santa Clara",6085,NA,NA,391.5451993,NA,NA,58.74502759,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508203,"Santa Clara",6085,NA,NA,374.4173388,NA,NA,61.26010522,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508204,"Santa Clara",6085,NA,NA,294.8321003,NA,NA,68.42037726,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508301,"Santa Clara",6085,NA,NA,384.1874843,NA,NA,59.373797,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508303,"Santa Clara",6085,NA,NA,384.2221352,NA,NA,59.34813294,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508304,"Santa Clara",6085,NA,NA,382.8966212,NA,NA,59.47645323,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508401,"Santa Clara",6085,NA,NA,543.4246896,NA,NA,43.19260875,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508403,"Santa Clara",6085,NA,NA,384.7866151,NA,NA,59.25830874,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508404,"Santa Clara",6085,NA,NA,453.9835108,NA,NA,53.24008726,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508503,"Santa Clara",6085,NA,NA,442.3080497,NA,NA,54.67727448,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508504,"Santa Clara",6085,NA,NA,371.4291831,NA,NA,61.45258565,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508505,"Santa Clara",6085,NA,NA,383.8607591,NA,NA,59.42512511,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508507,"Santa Clara",6085,NA,NA,258.8421669,NA,NA,73.83549339,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508508,"Santa Clara",6085,NA,NA,379.9201375,NA,NA,59.88707815,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508601,"Santa Clara",6085,NA,NA,434.0709515,NA,NA,55.15205954,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508602,"Santa Clara",6085,NA,NA,256.9057168,NA,NA,73.97664571,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508703,"Santa Clara",6085,NA,NA,256.9057168,NA,NA,73.97664571,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508704,"Santa Clara",6085,NA,NA,272.1319094,NA,NA,71.98768125,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508800,"Santa Clara",6085,NA,NA,256.9057168,NA,NA,73.97664571,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085508900,"Santa Clara",6085,NA,NA,256.9057168,NA,NA,73.97664571,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509000,"Santa Clara",6085,NA,NA,256.9057168,NA,NA,73.97664571,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509102,"Santa Clara",6085,NA,NA,355.3902522,NA,NA,62.94110099,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509105,"Santa Clara",6085,NA,NA,551.0799888,NA,NA,42.34569485,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509106,"Santa Clara",6085,NA,NA,541.4326893,NA,NA,43.37225715,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509107,"Santa Clara",6085,NA,NA,541.3436745,NA,NA,43.38508918,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509108,"Santa Clara",6085,NA,NA,277.4025706,NA,NA,71.35891184,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509109,"Santa Clara",6085,NA,NA,277.4025706,NA,NA,71.35891184,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509201,"Santa Clara",6085,NA,NA,277.4025706,NA,NA,71.35891184,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509202,"Santa Clara",6085,NA,NA,277.4025706,NA,NA,71.35891184,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509302,"Santa Clara",6085,NA,NA,386.8948331,NA,NA,58.97600411,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509303,"Santa Clara",6085,NA,NA,277.4025706,NA,NA,71.35891184,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509304,"Santa Clara",6085,NA,NA,377.1939911,NA,NA,60.50301553,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509401,"Santa Clara",6085,NA,NA,491.9090274,NA,NA,47.77364301,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509403,"Santa Clara",6085,NA,NA,453.4072142,NA,NA,53.29141537,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509404,"Santa Clara",6085,NA,NA,382.5939013,NA,NA,59.48928526,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509500,"Santa Clara",6085,NA,NA,277.4025706,NA,NA,71.35891184,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509600,"Santa Clara",6085,NA,NA,423.5715015,NA,NA,55.99897344,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509700,"Santa Clara",6085,NA,NA,526.2503406,NA,NA,44.47581163,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509801,"Santa Clara",6085,NA,NA,553.3604998,NA,NA,42.08905428,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509802,"Santa Clara",6085,NA,NA,547.7058573,NA,NA,42.7691518,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509901,"Santa Clara",6085,NA,NA,478.0474074,NA,NA,51.0714744,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085509902,"Santa Clara",6085,NA,NA,484.3633742,NA,NA,48.38958039,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085510001,"Santa Clara",6085,NA,NA,462.4980011,NA,NA,52.70114205,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085510002,"Santa Clara",6085,NA,NA,294.8321003,NA,NA,68.42037726,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085510100,"Santa Clara",6085,NA,NA,294.5957882,NA,NA,68.45887335,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085510200,"Santa Clara",6085,NA,NA,392.664885,NA,NA,58.68086745,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085510300,"Santa Clara",6085,NA,NA,294.8321003,NA,NA,68.42037726,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085510400,"Santa Clara",6085,NA,NA,463.1627521,NA,NA,52.64981394,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085510500,"Santa Clara",6085,NA,NA,465.2668999,NA,NA,52.44450148,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085510600,"Santa Clara",6085,NA,NA,370.1557014,NA,NA,61.67073014,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085510700,"Santa Clara",6085,NA,NA,334.5683505,NA,NA,64.73758501,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085510801,"Santa Clara",6085,NA,NA,267.7081475,NA,NA,72.51379443,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085510802,"Santa Clara",6085,NA,NA,266.519963,NA,NA,73.33504427,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085510803,"Santa Clara",6085,NA,NA,267.7081475,NA,NA,72.51379443,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085510900,"Santa Clara",6085,NA,NA,267.7081475,NA,NA,72.51379443,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085511000,"Santa Clara",6085,NA,NA,267.7081475,NA,NA,72.51379443,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085511100,"Santa Clara",6085,NA,NA,334.44964,NA,NA,64.76324907,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085511200,"Santa Clara",6085,NA,NA,601.7514591,NA,NA,35.57038368,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085511301,"Santa Clara",6085,NA,NA,267.7081475,NA,NA,72.51379443,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085511302,"Santa Clara",6085,NA,NA,355.4374569,NA,NA,62.92826896,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085511400,"Santa Clara",6085,NA,NA,267.7081475,NA,NA,72.51379443,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085511500,"Santa Clara",6085,NA,NA,274.6647242,NA,NA,71.87219299,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085511609,"Santa Clara",6085,NA,NA,347.917484,NA,NA,63.69819068,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085511701,"Santa Clara",6085,NA,NA,446.5323687,NA,NA,53.88168869,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085511702,"Santa Clara",6085,NA,NA,294.8321003,NA,NA,68.42037726,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085511704,"Santa Clara",6085,NA,NA,366.1428427,NA,NA,61.8760426,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085511707,"Santa Clara",6085,NA,NA,576.5641462,NA,NA,39.29167201,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085511800,"Santa Clara",6085,NA,NA,863.1413537,NA,NA,6.428846401,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6085511905,"Santa Clara",6085,NA,NA,479.2278858,NA,NA,49.99358399,"CES_3.0_2017","Wed13Dec17",""
